date,year,ret_am_win,ret_pm_win,ret_day_win,z_ret_day_win,is_roll_win,missing_bar13_win,ret_am_wdo,ret_pm_wdo,ret_day_wdo,z_ret_day_wdo,is_roll_wdo,missing_bar13_wdo,div,combo_am,combo_day,excl_am_nan,excl_am_zero,excl_day_nan,excl_day_zero
2021-10-27,2021,0.00893854748603351,-0.0038298265042451263,0.0050744878957169615,0.3994919030999293,False,False,0.002332675399246309,-0.008145363408521344,-0.005831688498115883,-0.646806827490385,False,False,-0.24731492439045566,"(+,+)","(+,-)",False,False,False,False
2021-10-28,2021,-0.007536636427076027,-0.011203300051563336,-0.018655501279367326,-1.4643564233310038,False,False,0.010349172066234757,0.00587868531219371,0.016288696904247724,1.801654993942315,False,False,0.3372985706113112,"(-,+)","(-,+)",False,False,False,False
2021-10-29,2021,-0.0011808606112134745,-0.0092688924619313,-0.010438807803126893,-0.8089672403547538,False,False,-0.001322751322751281,0.00044150110375285045,-0.0008818342151675207,-0.09562753825297181,True,False,-0.9045947786077255,"(-,-)","(-,-)",False,False,False,False
2021-11-01,2021,0.008829393335232139,-0.0024468285337850837,0.006360960789898451,0.4927227641123175,False,False,0.009012989308120556,0.0008757334267448513,0.009896615710877521,1.0748443656148272,False,False,1.5675671297271447,"(+,+)","(+,+)",False,False,False,False
2021-11-03,2021,0.020974706971005563,-0.002277480827329814,0.01864945665069051,1.4548934590927833,False,False,-0.010082412765211268,-0.011159330440173587,-0.0211292302297037,-2.408134396453886,False,False,-0.9532409373611028,"(+,-)","(+,-)",False,False,False,False
2021-11-04,2021,-0.02041860465116274,-0.0121076871943403,-0.03227906976744188,-2.490937591455711,False,False,0.003394979004735177,0.0027602172558098825,0.00616456714017688,0.6667286219453603,False,False,-1.8242089695103505,"(-,+)","(-,+)",False,False,False,False
2021-11-05,2021,0.008986615678776344,-0.002653022550691664,0.00630975143403445,0.4676759224434359,False,False,-0.01093527738264577,0.0005393258426966696,-0.010401849217638648,-1.1222588789497794,False,False,-0.6545829565063435,"(+,-)","(+,-)",False,False,False,False
2021-11-08,2021,0.007248450166905007,-0.00014203200454498965,0.0071053886504530706,0.524988746908084,False,False,-0.001970796380901141,0.0,-0.001970796380901141,-0.21196930277246456,False,False,0.3130194441356194,"(+,-)","(+,-)",False,False,False,False
2021-11-09,2021,0.007511337868480794,-0.005673559337928458,0.0017951625094483337,0.13209058056744805,False,False,-0.010950543039224492,-0.001815046737453474,-0.01274571402926128,-1.3729474157022903,False,False,-1.2408568351348421,"(+,-)","(+,-)",False,False,False,False
2021-11-10,2021,0.016313599394741862,-0.004885311496766409,0.011348590883298648,0.8394007493376887,False,False,-0.004616220130340354,0.002182413385468873,-0.002443881245474344,-0.25932580571384856,False,False,0.5800749436238402,"(+,-)","(+,-)",False,False,False,False
2021-11-11,2021,0.015481171548117123,-0.0037998443437257112,0.011622501162250165,0.8533124031456811,False,False,-0.015812431842966213,-0.00027700831024934924,-0.016085059978189764,-1.705262943938113,False,False,-0.8519505407924319,"(+,-)","(+,-)",False,False,False,False
2021-11-12,2021,-0.015391705069124462,0.0010296733127399538,-0.014377880184331837,-1.0483502425463742,False,False,0.0044280442804427445,0.006061719324026438,0.010516605166051685,1.087720973894974,False,False,0.03937073134859981,"(-,+)","(-,+)",False,False,False,False
2021-11-16,2021,-0.023272082828094343,0.002721673112734635,-0.020613748717470348,-1.5104859819604342,False,False,0.010896438055123081,-0.00036231884057968955,0.010530171229740759,1.0799543091834682,False,False,-0.4305316727769659,"(-,+)","(-,+)",False,False,False,False
2021-11-17,2021,-0.0012881679389312728,-0.009219892036497424,-0.010496183206106902,-0.7640585404886052,False,False,0.002454545454545487,0.005078443819715339,0.007545454545454522,0.7931125852226499,False,False,0.029054044734044715,"(-,+)","(-,+)",False,False,False,False
2021-11-18,2021,-0.009200385356454732,0.005882638922650507,-0.00337186897880537,-0.2528859485764115,False,False,0.003250857865269907,0.0030603060306031438,0.006321112515802696,0.6614829546245773,False,False,0.4085970060481658,"(-,+)","(-,+)",False,False,False,False
2021-11-19,2021,0.009123999029361896,-0.00351079690280387,0.00558116961902444,0.42420793524359995,False,False,-0.003310073358382515,0.009604164796696901,0.006262300948291388,0.663757687408121,False,False,1.087965622651721,"(+,-)","(+,+)",False,False,False,False
2021-11-22,2021,0.00661489790048897,-0.024761904761904763,-0.018310804333237507,-1.391440029936526,False,False,-0.004098725830882999,0.0008052250156571628,-0.0032968012117972068,-0.3486051271044969,False,False,-1.740045157041023,"(+,-)","(-,-)",False,False,False,False
2021-11-23,2021,-0.0037974683544304,0.021405532206040467,0.017526777020447915,1.3497575498939813,False,False,0.00872662511130895,-0.015448446327683607,-0.00685663401602854,-0.7590595332436897,False,False,0.5906980166502916,"(-,+)","(+,-)",False,False,False,False
2021-11-24,2021,0.009903846153846096,-0.0012377415976387862,0.008653846153846123,0.6536335234415401,False,False,0.0037614185921548415,0.001516773733047927,0.00528389754612224,0.5888966011401076,False,False,1.2425301245816476,"(+,+)","(+,+)",False,False,False,False
2021-11-25,2021,0.017708830548925913,-0.0015946719197035275,0.01608591885441535,1.2128990866450828,False,False,-0.0056335509255119876,0.0022482014388489624,-0.003398014843959629,-0.3796007060602728,False,False,0.83329838058481,"(+,-)","(+,-)",False,False,False,False
2021-11-26,2021,-0.009359844810863271,0.0022029666617711108,-0.007177497575169722,-0.5348169391858881,False,False,-0.013849682427664045,0.004383218534752764,-0.009527170077628822,-1.076365736478101,False,False,-1.611182675663989,"(-,-)","(-,-)",False,False,False,False
2021-11-29,2021,-0.001978478019591723,-0.0008703220191470518,-0.002847078125754021,-0.21193912931982842,False,False,0.004642857142857171,-0.003999289015286123,0.0006250000000000977,0.0698612691692194,False,False,-0.14207786015060903,"(-,+)","(-,+)",False,False,False,False
2021-11-30,2021,-0.012701514411333714,0.014943097476496803,0.0020517830972155426,0.15298748731083361,False,False,0.00975696292354078,-0.00922347153900216,0.0004434983147063587,0.04991326698664005,True,False,0.20290075429747367,"(-,+)","(+,+)",False,False,False,False
2021-12-01,2021,0.008089909412391627,-0.031234983181162912,-0.02339776195320442,-1.7431200700639498,False,False,0.00604982206405702,0.01344181110718079,0.019572953736654908,2.207577411142272,False,False,0.46445734107832215,"(+,+)","(-,+)",False,False,False,False
2021-12-02,2021,0.023626698168930815,0.0074052702442777285,0.031206930498129504,2.3119491629867643,False,False,-0.006402947109902635,0.0026483050847456724,-0.003771598982545421,-0.4110585775567844,False,False,1.90089058542998,"(+,-)","(+,-)",False,False,False,False
2021-12-03,2021,0.01140010537912528,0.0007103954534690704,0.012118599415624765,0.8560743634161471,False,False,0.0029023746701846154,-0.0028062790493729173,8.795074758127797e-05,0.009568561262761968,False,False,0.865642924678909,"(+,+)","(+,+)",False,False,False,False
2021-12-06,2021,0.013281838733986362,-0.0032536952681974096,0.009984928409947358,0.7037433962738846,False,False,0.006694855532064725,0.0017500875043752195,0.008456659619450413,0.9222001648001343,False,False,1.625943561074019,"(+,+)","(+,+)",False,False,False,False
2021-12-07,2021,0.0002764085318101017,-0.0052042555151291525,-0.004929285483945223,-0.3566538919182749,False,False,-0.00526592943654558,-0.00282336333156874,-0.008074425136036512,-0.9231935345202226,False,False,-1.2798474264384976,"(+,-)","(-,-)",False,False,False,False
2021-12-08,2021,-0.006269014474048151,0.005659152054921623,-0.0006453397252697002,-0.04780442807252707,False,False,-0.009762158324458592,-0.0034056282487900935,-0.013134540291089847,-1.5511823829270261,False,False,-1.5989868109995533,"(-,-)","(-,-)",False,False,False,False
2021-12-09,2021,-0.006235458352722212,-0.003465068364862378,-0.009678920428106141,-0.731713533854664,False,False,0.006829618979151686,-0.0006247768654051855,0.006200575125808738,0.7368588008492932,False,False,0.0051452669946292495,"(-,+)","(-,+)",False,False,False,False
2021-12-10,2021,0.007487131492746935,0.003344170924291623,0.010856340664482822,0.8222722373420277,False,False,0.007788719785138731,0.0017766722927956557,0.009579230080573042,1.1376871166871567,False,False,1.9599593540291844,"(+,+)","(+,+)",False,False,False,False
2021-12-13,2021,-0.0031782588668816114,-0.0035580610877501417,-0.006725011515430701,-0.5067543802656788,False,False,0.012257949902291676,0.0011407511407510729,0.013412684313377055,1.5798946128221947,False,False,1.0731402325565158,"(-,+)","(-,+)",False,False,False,False
2021-12-14,2021,0.005636295882243347,-0.013201167261105207,-0.007639277063536398,-0.5764855793474704,False,False,-0.0006154928339048293,0.0035192679922575465,0.002901609074122957,0.3366406690601669,False,False,-0.23984491028730348,"(+,-)","(-,+)",False,False,False,False
2021-12-15,2021,-0.006688191881918826,0.013002089621546364,0.006226937269372623,0.469127207572157,True,False,0.007806332777826608,-0.007223672758920774,0.0005262696254715316,0.06105619409719895,False,False,0.530183401669356,"(-,+)","(+,+)",False,False,False,False
2021-12-16,2021,-0.001502321770008197,0.0027356038845576247,0.0012291723572794844,0.09450254286742424,False,False,0.0015822784810126667,0.0016675443215727892,0.003252461322081679,0.37816981518129805,False,False,0.4726723580487223,"(-,+)","(+,+)",False,False,False,False
2021-12-17,2021,-0.00548095368594137,-0.0034444750620005182,-0.008906549739654657,-0.685638559837626,False,False,-0.00201701306673685,0.0033391915641476366,0.0013154433043935931,0.15289188233986517,False,False,-0.5327466774977608,"(-,-)","(-,+)",False,False,False,False
2021-12-20,2021,-0.012593283582089554,0.006613131790269344,-0.006063432835820892,-0.4654050288212155,False,False,0.0023582845663376872,0.003398396653886415,0.0057646956066030874,0.6771555484949832,False,False,0.21175051967376768,"(-,+)","(-,+)",False,False,False,False
2021-12-21,2021,-0.008239839858479536,0.0011265490048817384,-0.007122573436990853,-0.5484676943740954,False,False,0.004098003313279364,-0.0001736714136852946,0.0039236201935652915,0.4614986609806754,False,False,-0.08696903339341999,"(-,+)","(-,+)",False,False,False,False
2021-12-22,2021,-0.005021116846550933,0.007734754515870357,0.0026748005631158644,0.20693013984249106,False,False,-0.003220471755592258,-0.010915123995808629,-0.01410044390286358,-1.666277285621669,False,False,-1.459347145779178,"(-,-)","(+,-)",False,False,False,False
2021-12-23,2021,-0.008404930892790485,-0.005462422301751757,-0.013821441912588717,-1.0701322729818554,False,False,0.010238305383936552,-0.009086143630962829,0.0010591350397175514,0.12190304908393501,False,False,-0.9482292238979204,"(-,+)","(-,+)",False,False,False,False
2021-12-27,2021,0.007540056550424223,0.0,0.007540056550424223,0.5799486561912731,False,False,-0.002645269376598147,-0.004862523207497138,-0.007494929900361491,-0.8768923870254055,False,False,-0.2969437308341324,"(+,-)","(+,-)",False,False,False,False
2021-12-28,2021,-0.011998132586367838,0.0013703161177527345,-0.010644257703081195,-0.8342234665658929,False,False,0.003557452863749644,-0.0019496632399857994,0.0016008537886873508,0.1860248572396515,False,False,-0.6481986093262413,"(-,+)","(-,+)",False,False,False,False
2021-12-29,2021,-0.004665409990574965,-0.005776241655224612,-0.010414703110273371,-0.8136559972148597,False,False,0.007271437439035244,0.0041376881767760665,0.01143921255653102,1.3291905035739853,False,False,0.5155345063591256,"(-,+)","(-,+)",False,False,False,False
2021-12-30,2021,0.0071292775665399155,-0.0008022652194431545,0.00632129277566551,0.49310374089996756,False,False,-0.02101133391455967,-0.0006233858758571964,-0.021621621621621623,-2.4899614271061874,True,False,-1.9968576862062197,"(+,-)","(+,-)",False,False,False,False
2022-01-03,2022,-0.010949762676817465,-0.004466406918179233,-0.01536726349922457,-1.2206380048019676,False,False,0.015776807202067866,0.005089505089505009,0.020946608432124147,2.3150675359550545,False,False,1.094429531153087,"(-,+)","(-,+)",False,False,False,False
2022-01-04,2022,-0.0045997723823976155,-0.004954504311371566,-0.009531487101669178,-0.758930374436532,False,False,8.765010079758717e-05,0.0013146362839613346,0.0014024016127618388,0.15116678353438692,False,False,-0.607763590902145,"(-,+)","(-,+)",False,False,False,False
2022-01-05,2022,-0.003968633451276626,-0.024722768950122376,-0.028593286793535455,-2.27249510532511,False,False,-0.0034995625546806464,0.005618964003511806,0.0020997375328084544,0.2279967461117997,False,False,-2.0444983592133106,"(-,-)","(-,+)",False,False,False,False
2022-01-06,2022,0.009414072076489255,-0.0032544809831447363,0.006128953174797669,0.4748393305448227,False,False,0.0012222804260519915,-0.0032263690268573564,-0.002008032128514081,-0.21849946898475556,False,False,0.25633986156006716,"(+,+)","(+,-)",False,False,False,False
2022-01-07,2022,0.000634858621868517,0.00937042459736448,0.010011232114079283,0.7737983644580051,False,False,-0.004377133852753179,-0.0036050294557284923,-0.007966383612010852,-0.8716370621760731,False,False,-0.09783869771806797,"(+,-)","(+,-)",False,False,False,False
2022-01-10,2022,-0.007531584062196339,0.011652386780905744,0.0040330417881437874,0.3139826916301615,False,False,0.006345289503833618,-0.0033277870216306127,0.0029963867101436836,0.3255412206603755,False,False,0.639523912290537,"(-,+)","(+,+)",False,False,False,False
2022-01-11,2022,0.0034332688588007976,0.009830851525227668,0.013297872340425565,1.0364140467430214,False,False,-0.007483053085658997,-0.007007273372361178,-0.014437890659389052,-1.5739838684157372,False,False,-0.5375698216727158,"(+,-)","(+,-)",False,False,False,False
2022-01-12,2022,0.010877862595419785,0.007551444213705905,0.01851145038167945,1.4338616332144114,False,False,-0.00472834329556604,-0.0032269630692004503,-0.007940048175573255,-0.8474046855732048,False,False,0.5864569476412066,"(+,-)","(+,-)",False,False,False,False
2022-01-13,2022,-0.00042333019755413925,0.0004235094819067253,0.0,0.0,False,False,-0.006639153059393554,0.002257947976878505,-0.004396195944733505,-0.46878292523835297,False,False,-0.46878292523835297,"(-,-)",zero,False,False,False,True
2022-01-14,2022,0.009940170537523052,0.007416736635880161,0.017430630800395752,1.3275283091724284,False,False,0.0007207207207207134,-9.002520705803096e-05,0.0006306306306307352,0.06726556025291974,False,False,1.394793869425348,"(+,+)","(+,+)",False,False,False,False
2022-01-17,2022,-0.0035760728218465765,-0.002563505010487077,-0.006130410551736909,-0.4591889875010314,False,False,-0.005400540054005365,0.0013574660633484115,-0.004050405040504024,-0.4348345888987414,False,False,-0.8940235763997728,"(-,-)","(-,-)",False,False,False,False
2022-01-18,2022,0.00851364063969906,0.003031575019821764,0.011571025399811807,0.8876325626695533,False,False,-0.0027019724398811285,0.008579427436105735,0.005854273619742445,0.6312218724975851,False,False,1.5188544351671385,"(+,-)","(+,+)",False,False,False,False
2022-01-19,2022,0.014507579280200966,-0.0022000183334861534,0.01227564400632386,0.9533560568960935,False,False,-0.012949640287769792,-0.006195335276967917,-0.019064748201438886,-2.049531393298492,False,False,-1.0961753364023985,"(+,-)","(+,-)",False,False,False,False
2022-01-20,2022,0.006124314442413237,-0.0019987280821295306,0.004113345521023826,0.3168870636214662,False,False,-0.0075091575091574825,0.0021221627606569093,-0.005402930402930384,-0.5622133687822856,False,False,-0.24532630516081938,"(+,-)","(+,-)",False,False,False,False
2022-01-21,2022,0.0036529680365295913,-0.0031847133757961776,0.0004566210045662267,0.03524972081307611,False,False,-0.0036690515501742738,0.007088933897992922,0.0033938726839111144,0.35325446308860486,False,False,0.38850418390168096,"(+,-)","(+,+)",False,False,False,False
2022-01-24,2022,-0.009912349134963971,0.010567786790266487,0.0005506860630535293,0.04305868513529422,False,False,0.0027337342810278553,-0.0009087604507451719,0.001822489520685311,0.1945359329015552,False,False,0.2375946180368494,"(-,+)","(+,+)",False,False,False,False
2022-01-25,2022,0.0032265498962895656,0.01819434872501713,0.021479603595298435,1.7028450449504422,False,False,-0.003087540864511462,-0.006831845509200241,-0.009898292771521988,-1.0568161327444234,False,False,0.6460289122060188,"(+,-)","(+,-)",False,False,False,False
2022-01-26,2022,0.011024468943264365,-0.006382978723404209,0.004571121269158374,0.3543064493144709,False,False,0.001564513160316583,-0.0004594321418726066,0.001104362230811784,0.11722135205449923,False,False,0.47152780136897016,"(+,+)","(+,+)",False,False,False,False
2022-01-27,2022,0.011105164570511139,-0.004013938511755133,0.007046650611006955,0.5560715794445501,False,False,-0.0035878564857405593,-0.0007386206259809569,-0.004323827046918138,-0.4717365757456331,False,False,0.084335003698917,"(+,-)","(+,-)",False,False,False,False
2022-01-28,2022,0.00048828125,-0.002262744576068121,-0.0017755681818182323,-0.1407516242339198,False,False,-0.00423572744014733,-0.006750508599962957,-0.010957642725598515,-1.1939047829334237,False,False,-1.3346564071673435,"(+,-)","(-,-)",False,False,False,False
2022-01-31,2022,-0.0025340090690850747,0.0021838926772741463,-0.00035565039566110013,-0.028228771152334714,False,False,-0.009352717844244851,-0.0007478033277248386,-0.010093527178442474,-1.101388410210306,True,False,-1.1296171813626408,"(-,-)","(-,-)",False,False,False,False
2022-02-01,2022,0.008174871156922059,0.0025118984664198596,0.010707304069664136,0.8649981363995987,False,False,-0.003093363329583765,-0.003008932769158479,-0.00609298837645289,-0.687664645424758,False,False,0.17733349097484064,"(+,-)","(+,-)",False,False,False,False
2022-02-02,2022,-0.011052631578947314,-0.006297676068830915,-0.017280701754386008,-1.4799445592421812,False,False,0.006792452830188589,-0.007496251874062998,-0.0007547169811320531,-0.08540756564578669,False,False,-1.5653521248879678,"(-,+)","(-,-)",False,False,False,False
2022-02-03,2022,0.004301460704364102,0.0037476577139288203,0.008065238820682774,0.6780188159040118,False,False,0.0024491333835718887,-0.00056380379627885,0.0018839487565938118,0.2152719196892654,False,False,0.8932907355932772,"(+,+)","(+,+)",False,False,False,False
2022-02-04,2022,-0.004107142857142865,0.006679218217679805,0.0025446428571429536,0.21375262591572294,False,False,0.008349751383807114,-0.002791216970599142,0.005535228445445073,0.6320365938227973,False,False,0.8457892197385203,"(-,+)","(+,+)",False,False,False,False
2022-02-07,2022,0.0012906097018245966,-0.0015556246944308239,-0.0002670226969292422,-0.022427402645887877,False,False,-0.004957904583723138,-0.005546676694556774,-0.010477081384471454,-1.210608321723633,False,False,-1.233035724369521,"(+,-)","(-,-)",False,False,False,False
2022-02-08,2022,-0.0020554066130473725,0.009671353093937407,0.0075960679177837775,0.6423345597039001,False,False,0.001133144475920611,-0.003206942086398823,-0.002077431539187935,-0.23753285436285865,False,False,0.40480170534104143,"(-,+)","(+,-)",False,False,False,False
2022-02-09,2022,0.001017699115044346,-0.006365203553905352,-0.0053539823008849075,-0.4547517634552192,False,False,0.003033175355450224,-0.005292005292005242,-0.0022748815165877234,-0.2672695825998611,False,False,-0.7220213460550804,"(+,+)","(-,-)",False,False,False,False
2022-02-10,2022,0.00848888888888899,0.0003525626900533485,0.008844444444444433,0.7600568344378262,False,False,-0.008464098906324269,0.010646460771148947,0.0020922491678554422,0.2493264899891594,False,False,1.0093833244269856,"(+,-)","(+,+)",False,False,False,False
2022-02-11,2022,0.014055869872701576,-0.007933048557231315,0.00601131541725608,0.5300772829587318,False,False,-0.007044264635887698,0.010928961748633892,0.0038077106139933203,0.46038594312143716,False,False,0.9904632260801689,"(+,-)","(+,+)",False,False,False,False
2022-02-14,2022,0.00668141592920346,0.0018021185881940127,0.008495575221239005,0.7549996050629623,False,False,-0.00540540540540535,-0.0031464530892448828,-0.008534850640113834,-1.038217909679299,False,False,-0.2832183046163367,"(+,-)","(+,-)",False,False,False,False
2022-02-15,2022,0.0013100436681223737,0.004230266027038798,0.005545851528384382,0.4920666299965069,False,False,-0.00393360836611345,-0.003178578308611013,-0.007099683392497336,-0.8632576692222212,False,False,-0.37119103922571434,"(+,-)","(+,-)",False,False,False,False
2022-02-16,2022,0.0046879704098747865,-0.00102739726027401,0.0036557567416455328,0.3243702243676848,True,False,-0.00038647342995168366,-0.004156195631161763,-0.0045410628019323385,-0.5536470052631597,False,False,-0.22927678089547487,"(+,-)","(+,-)",False,False,False,False
2022-02-17,2022,-0.007351676698194365,-0.004720862748494925,-0.012037833190025826,-1.0979770409797978,False,False,0.002226524685382314,0.0012556746836664967,0.0034849951597288875,0.4245487472382649,False,False,-0.6734282937415328,"(-,+)","(-,+)",False,False,False,False
2022-02-18,2022,-0.006154913094360892,-0.004230450521174101,-0.010359325560227117,-0.9487567258523771,False,False,-0.007824574961360131,0.0021419530717554647,-0.005699381761978373,-0.6950622076342696,False,False,-1.6438189334866466,"(-,-)","(-,-)",False,False,False,False
2022-02-21,2022,0.0032802659202240125,-0.015214263917346038,-0.011983904828551384,-1.0910333339275682,False,False,-0.010796615115261199,0.005408062930186919,-0.005446940959050628,-0.6662478527730753,False,False,-1.7572811867006435,"(+,-)","(-,-)",False,False,False,False
2022-02-22,2022,0.0057633084029915516,0.0042867766064476065,0.010074791025076912,0.9211634221216745,False,False,-0.008722069776558206,0.001680672268907557,-0.007056056448451642,-0.8617089412462443,False,False,0.05945448087543015,"(+,-)","(+,-)",False,False,False,False
2022-02-23,2022,-0.008326068003487341,-0.006461822497692227,-0.014734088927637279,-1.3453021961253202,False,False,-0.00306900306900304,-0.004568023833167789,-0.007623007623007605,-0.9349922221373924,False,False,-2.2802944182627125,"(-,-)","(-,-)",False,False,False,False
2022-02-24,2022,0.007058823529411784,0.013209920920201235,0.020361990950226172,1.8295485391208808,False,False,0.015810276679841806,-0.0029182879377431803,0.012845849802371578,1.5687776400223425,False,False,3.3983261791432233,"(+,+)","(+,+)",False,False,False,False
2022-02-25,2022,0.00337492783871407,0.01128568267315777,0.014698698876504324,1.2880933921103133,False,False,0.006873184898354312,0.0026920488414574617,0.009583736689254607,1.1419725125708515,True,False,2.4300659046811646,"(+,+)","(+,+)",False,False,False,False
2022-03-03,2022,8.580008580016951e-05,0.0004289636238847816,0.000514800514800573,0.04646907680286222,False,False,-0.013492525723160509,-0.0012791498573255788,-0.014754416618132371,-1.8296588779804426,False,False,-1.7831898011775804,"(+,-)","(+,-)",False,False,False,False
2022-03-04,2022,-0.010017703700505254,0.00828717232956766,-0.00181354980785009,-0.17467253482129522,False,False,0.006189213085764811,-0.004198398750244081,0.0019648295510363845,0.23844480483833058,False,False,0.06377227001703537,"(-,+)","(-,+)",False,False,False,False
2022-03-07,2022,-0.004472815702622923,-0.02451472191930204,-0.028877887788778867,-2.8061749897542176,False,False,-0.002248509140678423,0.009602194787379892,0.00733209502395149,0.8886943479036525,False,False,-1.917480641850565,"(-,-)","(-,+)",False,False,False,False
2022-03-08,2022,-0.002306600425833971,-0.004001422728081128,-0.006298793470546515,-0.5767695349677698,False,False,0.0007810974419057981,-0.006243902439024396,-0.005467682093341142,-0.6644884990045268,False,False,-1.2412580339722967,"(-,+)","(-,-)",False,False,False,False
2022-03-09,2022,0.007496251874062887,0.004814425770308217,0.012346767792574376,1.1292593759496417,False,False,-0.00691699604743079,0.00388059701492538,-0.0030632411067194054,-0.3735375181380296,False,False,0.755721857811612,"(+,-)","(+,-)",False,False,False,False
2022-03-10,2022,-0.004204993429697712,0.008181578252837163,0.003942181340341744,0.3570307329259081,False,False,0.004546353034196482,-0.007674144037780439,-0.0031626803716149343,-0.3922901197554533,False,False,-0.035259386829545214,"(-,+)","(+,-)",False,False,False,False
2022-03-11,2022,-0.011375432525951523,-0.012118825742660877,-0.023356401384083014,-2.1296744422812606,False,False,0.00765331477984299,0.007003353718682215,0.014710267369048902,1.838193970928229,False,False,-0.2914804713530317,"(-,+)","(-,+)",False,False,False,False
2022-03-14,2022,-0.014235033259423546,-0.0030140807053848917,-0.017206208425720626,-1.5201375606101684,False,False,0.004916904317042059,0.00812212545258828,0.01307896548333165,1.6048180656800461,False,False,0.08468050506987779,"(-,+)","(-,+)",False,False,False,False
2022-03-15,2022,-0.01095779220779225,0.00022796699037974655,-0.010732323232323204,-0.9326599318960523,False,False,0.006818624586012012,0.003676470588235281,0.010520163646990044,1.2924702727913346,False,False,0.3598103408952823,"(-,+)","(-,+)",False,False,False,False
2022-03-16,2022,-0.0003145926025797108,0.009980219385002709,0.00966248707923234,0.8366442747933192,False,False,-0.00581170089112748,-0.00652766952455186,-0.012301433552886487,-1.4878909989937357,False,False,-0.6512467242004165,"(-,-)","(+,-)",False,False,False,False
2022-03-17,2022,0.006919025087045894,0.009176752227689766,0.016159271493616734,1.3943683258386743,False,False,-0.0064756671899528495,-0.0004937783922575045,-0.006966248037676648,-0.830996011660384,False,False,0.5633723141782904,"(+,-)","(+,-)",False,False,False,False
2022-03-18,2022,0.014145522058173432,0.010156045680411507,0.02444523030678103,2.076306744284104,False,False,-0.006904714933911982,0.0019864918553833544,-0.0049319392385085425,-0.5880462594984429,False,False,1.4882604847856609,"(+,-)","(+,-)",False,False,False,False
2022-03-21,2022,0.008686257562662059,0.0033417591362838728,0.012057044079516022,0.9953295804070093,False,False,-0.016050728227484434,-0.002114590675662109,-0.018131378182899005,-2.1618227223089233,False,False,-1.166493141901914,"(+,-)","(+,-)",False,False,False,False
2022-03-22,2022,0.004394010494432887,0.004204892966360951,0.008617379804615855,0.7084401552335163,False,False,0.0002020202020200923,-0.005049484952534877,-0.00484848484848488,-0.5648122848417831,False,False,0.1436278703917332,"(+,+)","(+,-)",False,False,False,False
2022-03-23,2022,0.007855626326964016,-0.0038340004213187617,0.003991507430997965,0.32846734497122154,False,False,-0.014397242218392003,-0.004011932928711048,-0.018351414376964414,-2.1458812700114773,False,False,-1.8174139250402557,"(+,-)","(+,-)",False,False,False,False
2022-03-24,2022,0.010389390995861225,0.00305132920916229,0.013472421657234612,1.108348550719771,False,False,-0.0029930849416864858,0.001759834368530111,-0.001238517906904768,-0.14289466251638228,False,False,0.9654538882033887,"(+,-)","(+,-)",False,False,False,False
2022-03-25,2022,-0.0032506772244217386,0.0016306392942257997,-0.0016253386122109248,-0.13449357281987467,False,False,-0.013765265990478115,-0.0027285129604365244,-0.01645622024425586,-1.901009977056143,False,False,-2.035503549876018,"(-,-)","(-,-)",False,False,False,False
2022-03-28,2022,-0.010541666666666671,0.005600707457784182,-0.0050000000000000044,-0.41423975551076453,False,False,0.010638297872340496,-0.005315268368942139,0.005266484095218127,0.5971171919638391,False,False,0.18287743645307453,"(-,+)","(-,+)",False,False,False,False
2022-03-29,2022,0.0008319467554076532,0.0006234413965087171,0.001455906821963504,0.12138786987048843,False,False,0.002740592389585794,0.0012614317250079221,0.004005481184779169,0.4519618562331744,False,False,0.5733497261036629,"(+,+)","(+,+)",False,False,False,False
2022-03-30,2022,0.005536591457830253,0.0010349824052990897,0.0065773041378736075,0.5533817672633997,False,False,0.0019937040923398985,-0.00010472300764474696,0.0018887722980063248,0.21676096694808267,False,False,0.7701427342114824,"(+,+)","(+,+)",False,False,False,False
2022-03-31,2022,-0.002524729936674852,-0.00012448132780085164,-0.002648896982740734,-0.22283489715912294,False,False,-0.011107650783764189,0.003779130799915986,-0.007370497249039709,-0.8804719231546336,True,False,-1.1033068203137566,"(-,-)","(-,-)",False,False,False,False
2022-04-01,2022,0.006912251655629031,0.003000781025198407,0.009933774834437026,0.8502637790682763,False,False,-0.008385744234800874,-0.007928118393234707,-0.016247379454926603,-2.078585972474023,False,False,-1.2283221934057467,"(+,-)","(+,-)",False,False,False,False
2022-04-04,2022,-0.007485274869109992,0.0016896764887699423,-0.00580824607329844,-0.49983217500869165,False,False,-0.00778168638737875,-0.00601633003867641,-0.01375119923249124,-1.7219082249319595,False,False,-2.2217403999406513,"(-,-)","(-,-)",False,False,False,False
2022-04-05,2022,-0.008645889085594272,-0.009718011545329919,-0.018279879780970787,-1.671446570075516,False,False,0.014267185473411104,-0.0015984654731457937,0.012645914396887115,1.5664410024962547,False,False,-0.10500556757926116,"(-,+)","(-,+)",False,False,False,False
2022-04-06,2022,-0.0014770425388250796,-0.0008452728118000241,-0.0023210668467251727,-0.2060292550458029,False,False,0.008332443115051769,0.0065684924250450916,0.014955667129580075,1.7949562241495018,False,False,1.588926969103699,"(-,+)","(-,+)",False,False,False,False
2022-04-07,2022,-0.005102901484480449,0.008520198380738364,0.003373819163292824,0.300166876465348,False,False,0.01172122492080252,-0.0016699718192255686,0.010031678986272441,1.1629478390162011,False,False,1.4631147154815491,"(-,+)","(+,+)",False,False,False,False
