date,pos,ret,equity,window
2010-10-14,1,-0.002149437984702922,2.404649366790739,DISCOVERY
2010-10-15,1,-9.436676513212968e-05,2.4044224478087184,DISCOVERY
2010-10-18,1,-0.004550495862498276,2.393481133408267,DISCOVERY
2010-10-19,1,-0.010519274319911669,2.3683034487864125,DISCOVERY
2010-10-20,1,0.008272825350517717,2.3878960095952513,DISCOVERY
2010-10-21,1,-0.009292237569008148,2.3657071125840057,DISCOVERY
2010-10-22,1,-0.005530137176180054,2.3526244277327515,DISCOVERY
2010-10-25,1,-0.0013181102871220804,2.3495234092728223,DISCOVERY
2010-10-26,1,-0.0007278671695443648,2.3478132683191366,DISCOVERY
2010-10-27,1,-0.0014893102398754673,2.3443166459773135,DISCOVERY
2010-10-28,1,-0.0016614671603707928,2.3404216408565115,DISCOVERY
2010-10-29,1,0.006114652322926135,2.3547325054794013,DISCOVERY
2010-11-01,1,-0.00137557669013582,2.351493390333359,DISCOVERY
2010-11-03,1,0.006665546145684771,2.367167378037899,DISCOVERY
2010-11-04,1,0.00735506849267082,2.384578056236984,DISCOVERY
2010-11-05,1,0.0014586874581467638,2.388056410340589,DISCOVERY
2010-11-08,1,-0.009670455811438487,2.364962816349168,DISCOVERY
2010-11-09,1,0.00038886538746036464,2.365882468531077,DISCOVERY
2010-11-10,1,-0.0055042465276840145,2.3528600681687566,DISCOVERY
2010-11-11,1,-0.005938383891977111,2.338887881839867,DISCOVERY
2010-11-12,1,-0.0007762067358710253,2.337072421311536,DISCOVERY
2010-11-16,1,-0.005252909635779006,2.3247959910701153,DISCOVERY
2010-11-17,1,0.00021421656313198184,2.3252940008773053,DISCOVERY
2010-11-18,1,0.00934825057756223,2.3470314318640084,DISCOVERY
2010-11-19,1,-0.0022960298883365963,2.3416425775475833,DISCOVERY
2010-11-22,1,-0.0022880569261776655,2.3362847660293933,DISCOVERY
2010-11-23,1,-0.005472491161397301,2.32349946829679,DISCOVERY
2010-11-24,1,0.005521502666157425,2.3363286768058065,DISCOVERY
2010-11-25,1,0.0027649021255016855,2.3427883969301773,DISCOVERY
2010-11-26,1,-0.004959294885656766,2.3311698184151055,DISCOVERY
2010-11-29,1,0.0019485511903497082,2.3357122221396853,DISCOVERY
2010-11-30,1,0.006756735059287151,2.351494010799422,DISCOVERY
2010-12-01,1,0.0067392883123274586,2.3673414069029106,DISCOVERY
2010-12-02,1,0.0017368885452394081,2.371453215075231,DISCOVERY
2010-12-03,1,0.006965484931681538,2.3879715367110257,DISCOVERY
2010-12-06,1,0.005176552245984518,2.400332996132734,DISCOVERY
2010-12-07,1,0.006150328917990229,2.4150958335716557,DISCOVERY
2010-12-08,1,-0.008751465576157628,2.3939602055210316,DISCOVERY
2010-12-09,1,-0.007425088426394048,2.3761848393057696,DISCOVERY
2010-12-10,1,-0.005073254378083673,2.3641298491666256,DISCOVERY
